Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP,Calls to LowLevel,Number of roots generated,Resolved conflicts
room-32-32-4,0.95,0.1,40,60,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,7,RCbssEff,9.03038,1,1,1,0
room-32-32-4,0.95,0.1,40,60,8,RCbssEff,9.06965,1,1,1,0
room-32-32-4,0.95,0.1,40,60,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,12,RCbssEff,8.63122,1,1,1,0
room-32-32-4,0.95,0.1,40,60,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,60,18,RCbssEff,8.19899,1,1,1,0
room-32-32-4,0.95,0.1,40,60,19,RCbssEff,7.45216,1,1,1,0
room-32-32-4,0.95,0.1,40,60,20,RCbssEff,10.15968,1,1,1,0
room-32-32-4,0.95,0.1,40,80,1,RCbssEff,13.07715,1,1,1,0
room-32-32-4,0.95,0.1,40,80,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,7,RCbssEff,14.26966,1,1,1,0
room-32-32-4,0.95,0.1,40,80,8,RCbssEff,15.68892,1,1,1,0
room-32-32-4,0.95,0.1,40,80,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,12,RCbssEff,13.90872,1,1,1,0
room-32-32-4,0.95,0.1,40,80,13,RCbssEff,14.48397,1,1,1,0
room-32-32-4,0.95,0.1,40,80,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,18,RCbssEff,15.0962,1,1,1,0
room-32-32-4,0.95,0.1,40,80,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,80,20,RCbssEff,16.51066,1,1,1,0
room-32-32-4,0.95,0.1,40,100,1,RCbssEff,23.40479,1,1,1,0
room-32-32-4,0.95,0.1,40,100,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,3,RCbssEff,23.8019,1,1,1,0
room-32-32-4,0.95,0.1,40,100,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,5,RCbssEff,24.29354,1,1,1,0
room-32-32-4,0.95,0.1,40,100,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,8,RCbssEff,21.42958,1,1,1,0
room-32-32-4,0.95,0.1,40,100,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,11,RCbssEff,23.81986,1,1,1,0
room-32-32-4,0.95,0.1,40,100,12,RCbssEff,23.66327,1,1,1,0
room-32-32-4,0.95,0.1,40,100,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,18,RCbssEff,24.84293,1,1,1,0
room-32-32-4,0.95,0.1,40,100,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,40,100,20,RCbssEff,24.52789,1,1,1,0
room-32-32-4,0.95,0.1,50,20,1,RCbssEff,2.32701,1,1,1,0
room-32-32-4,0.95,0.1,50,20,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,5,RCbssEff,3.95875,1,1,1,0
room-32-32-4,0.95,0.1,50,20,6,RCbssEff,29.32598,21,3,2,1
room-32-32-4,0.95,0.1,50,20,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,8,RCbssEff,21.44245,21,3,2,1
room-32-32-4,0.95,0.1,50,20,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,12,RCbssEff,2.22593,1,1,1,0
room-32-32-4,0.95,0.1,50,20,13,RCbssEff,54.86526,54,7,4,3
room-32-32-4,0.95,0.1,50,20,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,15,RCbssEff,35.40888,21,2,2,0
room-32-32-4,0.95,0.1,50,20,16,RCbssEff,3.06368,1,1,1,0
room-32-32-4,0.95,0.1,50,20,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,20,19,RCbssEff,2.37329,1,1,1,0
room-32-32-4,0.95,0.1,50,20,20,RCbssEff,2.3214,1,1,1,0
room-32-32-4,0.95,0.1,50,30,1,RCbssEff,3.16312,1,1,1,0
room-32-32-4,0.95,0.1,50,30,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,5,RCbssEff,2.8785,1,1,1,0
room-32-32-4,0.95,0.1,50,30,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,8,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,12,RCbssEff,3.89272,1,1,1,0
room-32-32-4,0.95,0.1,50,30,13,RCbssEff,3.99942,1,1,1,0
room-32-32-4,0.95,0.1,50,30,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,16,RCbssEff,3.46857,1,1,1,0
room-32-32-4,0.95,0.1,50,30,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,30,19,RCbssEff,3.81164,1,1,1,0
room-32-32-4,0.95,0.1,50,30,20,RCbssEff,3.7376,1,1,1,0
room-32-32-4,0.95,0.1,50,40,1,RCbssEff,4.89342,1,1,1,0
room-32-32-4,0.95,0.1,50,40,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,8,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,12,RCbssEff,8.39211,1,1,1,0
room-32-32-4,0.95,0.1,50,40,13,RCbssEff,7.25076,1,1,1,0
room-32-32-4,0.95,0.1,50,40,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,16,RCbssEff,6.20652,1,1,1,0
room-32-32-4,0.95,0.1,50,40,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,40,20,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,1,RCbssEff,6.91915,1,1,1,0
room-32-32-4,0.95,0.1,50,50,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,8,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,12,RCbssEff,7.03943,1,1,1,0
room-32-32-4,0.95,0.1,50,50,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,50,20,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,1,RCbssEff,9.66373,1,1,1,0
room-32-32-4,0.95,0.1,50,60,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,8,RCbssEff,8.778,1,1,1,0
room-32-32-4,0.95,0.1,50,60,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,12,RCbssEff,10.14814,1,1,1,0
room-32-32-4,0.95,0.1,50,60,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,60,20,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,1,RCbssEff,13.7709,1,1,1,0
room-32-32-4,0.95,0.1,50,80,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,5,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,8,RCbssEff,15.93239,1,1,1,0
room-32-32-4,0.95,0.1,50,80,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,12,RCbssEff,16.33619,1,1,1,0
room-32-32-4,0.95,0.1,50,80,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,80,20,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,1,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,2,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,3,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,4,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,5,RCbssEff,23.89721,1,1,1,0
room-32-32-4,0.95,0.1,50,100,6,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,7,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,8,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,9,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,10,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,11,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,12,RCbssEff,25.0005,1,1,1,0
room-32-32-4,0.95,0.1,50,100,13,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,14,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,15,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,16,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,17,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,18,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,19,RCbssEff,,,,,
room-32-32-4,0.95,0.1,50,100,20,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,20,1,RCbssEff,1.28411,1,1,1,0
room-32-32-4,0.95,0.3,10,20,2,RCbssEff,1.01258,1,1,1,0
room-32-32-4,0.95,0.3,10,20,3,RCbssEff,1.05754,1,1,1,0
room-32-32-4,0.95,0.3,10,20,4,RCbssEff,1.07886,1,1,1,0
room-32-32-4,0.95,0.3,10,20,5,RCbssEff,1.08719,1,1,1,0
room-32-32-4,0.95,0.3,10,20,6,RCbssEff,1.02671,1,1,1,0
room-32-32-4,0.95,0.3,10,20,7,RCbssEff,1.08006,1,1,1,0
room-32-32-4,0.95,0.3,10,20,8,RCbssEff,1.09468,1,1,1,0
room-32-32-4,0.95,0.3,10,20,9,RCbssEff,1.2665,1,1,1,0
room-32-32-4,0.95,0.3,10,20,10,RCbssEff,1.0226,1,1,1,0
room-32-32-4,0.95,0.3,10,20,11,RCbssEff,1.03928,1,1,1,0
room-32-32-4,0.95,0.3,10,20,12,RCbssEff,1.43502,1,1,1,0
room-32-32-4,0.95,0.3,10,20,13,RCbssEff,1.54032,1,1,1,0
room-32-32-4,0.95,0.3,10,20,14,RCbssEff,1.00246,1,1,1,0
room-32-32-4,0.95,0.3,10,20,15,RCbssEff,1.05316,1,1,1,0
room-32-32-4,0.95,0.3,10,20,16,RCbssEff,1.12926,1,1,1,0
room-32-32-4,0.95,0.3,10,20,17,RCbssEff,1.04773,1,1,1,0
room-32-32-4,0.95,0.3,10,20,18,RCbssEff,0.98429,1,1,1,0
room-32-32-4,0.95,0.3,10,20,19,RCbssEff,16.95889,33,15,3,6
room-32-32-4,0.95,0.3,10,20,20,RCbssEff,1.18667,1,1,1,0
room-32-32-4,0.95,0.3,10,30,1,RCbssEff,2.17102,1,1,1,0
room-32-32-4,0.95,0.3,10,30,2,RCbssEff,1.89503,1,1,1,0
room-32-32-4,0.95,0.3,10,30,3,RCbssEff,2.00121,1,1,1,0
room-32-32-4,0.95,0.3,10,30,4,RCbssEff,1.90013,1,1,1,0
room-32-32-4,0.95,0.3,10,30,5,RCbssEff,2.1981,1,1,1,0
room-32-32-4,0.95,0.3,10,30,6,RCbssEff,1.99187,1,1,1,0
room-32-32-4,0.95,0.3,10,30,7,RCbssEff,1.9131,1,1,1,0
room-32-32-4,0.95,0.3,10,30,8,RCbssEff,2.17672,1,1,1,0
room-32-32-4,0.95,0.3,10,30,9,RCbssEff,1.89547,1,1,1,0
room-32-32-4,0.95,0.3,10,30,10,RCbssEff,1.92375,1,1,1,0
room-32-32-4,0.95,0.3,10,30,11,RCbssEff,1.85459,1,1,1,0
room-32-32-4,0.95,0.3,10,30,12,RCbssEff,1.95851,1,1,1,0
room-32-32-4,0.95,0.3,10,30,13,RCbssEff,2.0416,1,1,1,0
room-32-32-4,0.95,0.3,10,30,14,RCbssEff,1.82363,1,1,1,0
room-32-32-4,0.95,0.3,10,30,15,RCbssEff,1.95084,1,1,1,0
room-32-32-4,0.95,0.3,10,30,16,RCbssEff,2.07218,1,1,1,0
room-32-32-4,0.95,0.3,10,30,17,RCbssEff,2.02663,1,1,1,0
room-32-32-4,0.95,0.3,10,30,18,RCbssEff,2.07187,1,1,1,0
room-32-32-4,0.95,0.3,10,30,19,RCbssEff,1.92556,1,1,1,0
room-32-32-4,0.95,0.3,10,30,20,RCbssEff,1.84,1,1,1,0
room-32-32-4,0.95,0.3,10,40,1,RCbssEff,3.21612,1,1,1,0
room-32-32-4,0.95,0.3,10,40,2,RCbssEff,2.80638,1,1,1,0
room-32-32-4,0.95,0.3,10,40,3,RCbssEff,3.64655,1,1,1,0
room-32-32-4,0.95,0.3,10,40,4,RCbssEff,3.02004,1,1,1,0
room-32-32-4,0.95,0.3,10,40,5,RCbssEff,3.12531,1,1,1,0
room-32-32-4,0.95,0.3,10,40,6,RCbssEff,3.33882,1,1,1,0
room-32-32-4,0.95,0.3,10,40,7,RCbssEff,3.08638,1,1,1,0
room-32-32-4,0.95,0.3,10,40,8,RCbssEff,3.39983,1,1,1,0
room-32-32-4,0.95,0.3,10,40,9,RCbssEff,3.6957,1,1,1,0
room-32-32-4,0.95,0.3,10,40,10,RCbssEff,3.1647,1,1,1,0
room-32-32-4,0.95,0.3,10,40,11,RCbssEff,2.8893,1,1,1,0
room-32-32-4,0.95,0.3,10,40,12,RCbssEff,3.08628,1,1,1,0
room-32-32-4,0.95,0.3,10,40,13,RCbssEff,3.40509,1,1,1,0
room-32-32-4,0.95,0.3,10,40,14,RCbssEff,3.26688,1,1,1,0
room-32-32-4,0.95,0.3,10,40,15,RCbssEff,3.17151,1,1,1,0
room-32-32-4,0.95,0.3,10,40,16,RCbssEff,3.61053,1,1,1,0
room-32-32-4,0.95,0.3,10,40,17,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,40,18,RCbssEff,2.93509,1,1,1,0
room-32-32-4,0.95,0.3,10,40,19,RCbssEff,3.19474,1,1,1,0
room-32-32-4,0.95,0.3,10,40,20,RCbssEff,3.02289,1,1,1,0
room-32-32-4,0.95,0.3,10,50,1,RCbssEff,5.15349,1,1,1,0
room-32-32-4,0.95,0.3,10,50,2,RCbssEff,4.75057,1,1,1,0
room-32-32-4,0.95,0.3,10,50,3,RCbssEff,5.25792,1,1,1,0
room-32-32-4,0.95,0.3,10,50,4,RCbssEff,4.63857,1,1,1,0
room-32-32-4,0.95,0.3,10,50,5,RCbssEff,4.94595,1,1,1,0
room-32-32-4,0.95,0.3,10,50,6,RCbssEff,4.58347,1,1,1,0
room-32-32-4,0.95,0.3,10,50,7,RCbssEff,4.77464,1,1,1,0
room-32-32-4,0.95,0.3,10,50,8,RCbssEff,5.51325,1,1,1,0
room-32-32-4,0.95,0.3,10,50,9,RCbssEff,5.47478,1,1,1,0
room-32-32-4,0.95,0.3,10,50,10,RCbssEff,4.57819,1,1,1,0
room-32-32-4,0.95,0.3,10,50,11,RCbssEff,4.52848,1,1,1,0
room-32-32-4,0.95,0.3,10,50,12,RCbssEff,4.81775,1,1,1,0
room-32-32-4,0.95,0.3,10,50,13,RCbssEff,5.49384,1,1,1,0
room-32-32-4,0.95,0.3,10,50,14,RCbssEff,5.00105,1,1,1,0
room-32-32-4,0.95,0.3,10,50,15,RCbssEff,5.19782,1,1,1,0
room-32-32-4,0.95,0.3,10,50,16,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,50,17,RCbssEff,4.78214,1,1,1,0
room-32-32-4,0.95,0.3,10,50,18,RCbssEff,4.22442,1,1,1,0
room-32-32-4,0.95,0.3,10,50,19,RCbssEff,5.2624,1,1,1,0
room-32-32-4,0.95,0.3,10,50,20,RCbssEff,5.27023,1,1,1,0
room-32-32-4,0.95,0.3,10,60,1,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,60,2,RCbssEff,6.58276,1,1,1,0
room-32-32-4,0.95,0.3,10,60,3,RCbssEff,6.82997,1,1,1,0
room-32-32-4,0.95,0.3,10,60,4,RCbssEff,7.61,1,1,1,0
room-32-32-4,0.95,0.3,10,60,5,RCbssEff,7.49167,1,1,1,0
room-32-32-4,0.95,0.3,10,60,6,RCbssEff,7.10656,1,1,1,0
room-32-32-4,0.95,0.3,10,60,7,RCbssEff,7.01285,1,1,1,0
room-32-32-4,0.95,0.3,10,60,8,RCbssEff,6.90494,1,1,1,0
room-32-32-4,0.95,0.3,10,60,9,RCbssEff,6.55261,1,1,1,0
room-32-32-4,0.95,0.3,10,60,10,RCbssEff,7.05805,1,1,1,0
room-32-32-4,0.95,0.3,10,60,11,RCbssEff,6.00281,1,1,1,0
room-32-32-4,0.95,0.3,10,60,12,RCbssEff,7.53236,1,1,1,0
room-32-32-4,0.95,0.3,10,60,13,RCbssEff,6.99015,1,1,1,0
room-32-32-4,0.95,0.3,10,60,14,RCbssEff,7.14007,1,1,1,0
room-32-32-4,0.95,0.3,10,60,15,RCbssEff,7.19129,1,1,1,0
room-32-32-4,0.95,0.3,10,60,16,RCbssEff,6.21757,1,1,1,0
room-32-32-4,0.95,0.3,10,60,17,RCbssEff,6.73433,1,1,1,0
room-32-32-4,0.95,0.3,10,60,18,RCbssEff,7.19029,1,1,1,0
room-32-32-4,0.95,0.3,10,60,19,RCbssEff,6.35903,1,1,1,0
room-32-32-4,0.95,0.3,10,60,20,RCbssEff,7.17932,1,1,1,0
room-32-32-4,0.95,0.3,10,80,1,RCbssEff,12.17778,1,1,1,0
room-32-32-4,0.95,0.3,10,80,2,RCbssEff,11.69645,1,1,1,0
room-32-32-4,0.95,0.3,10,80,3,RCbssEff,11.52957,1,1,1,0
room-32-32-4,0.95,0.3,10,80,4,RCbssEff,12.10848,1,1,1,0
room-32-32-4,0.95,0.3,10,80,5,RCbssEff,13.11723,1,1,1,0
room-32-32-4,0.95,0.3,10,80,6,RCbssEff,11.95117,1,1,1,0
room-32-32-4,0.95,0.3,10,80,7,RCbssEff,11.79808,1,1,1,0
room-32-32-4,0.95,0.3,10,80,8,RCbssEff,11.25332,1,1,1,0
room-32-32-4,0.95,0.3,10,80,9,RCbssEff,12.84062,1,1,1,0
room-32-32-4,0.95,0.3,10,80,10,RCbssEff,11.39056,1,1,1,0
room-32-32-4,0.95,0.3,10,80,11,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,80,12,RCbssEff,11.95996,1,1,1,0
room-32-32-4,0.95,0.3,10,80,13,RCbssEff,10.92758,1,1,1,0
room-32-32-4,0.95,0.3,10,80,14,RCbssEff,11.95005,1,1,1,0
room-32-32-4,0.95,0.3,10,80,15,RCbssEff,12.59089,1,1,1,0
room-32-32-4,0.95,0.3,10,80,16,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,80,17,RCbssEff,10.81947,1,1,1,0
room-32-32-4,0.95,0.3,10,80,18,RCbssEff,11.43649,1,1,1,0
room-32-32-4,0.95,0.3,10,80,19,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,80,20,RCbssEff,12.75718,1,1,1,0
room-32-32-4,0.95,0.3,10,100,1,RCbssEff,19.6183,1,1,1,0
room-32-32-4,0.95,0.3,10,100,2,RCbssEff,17.9454,1,1,1,0
room-32-32-4,0.95,0.3,10,100,3,RCbssEff,20.51501,1,1,1,0
room-32-32-4,0.95,0.3,10,100,4,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,100,5,RCbssEff,19.0647,1,1,1,0
room-32-32-4,0.95,0.3,10,100,6,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,100,7,RCbssEff,18.56084,1,1,1,0
room-32-32-4,0.95,0.3,10,100,8,RCbssEff,19.48632,1,1,1,0
room-32-32-4,0.95,0.3,10,100,9,RCbssEff,20.15997,1,1,1,0
room-32-32-4,0.95,0.3,10,100,10,RCbssEff,18.32088,1,1,1,0
room-32-32-4,0.95,0.3,10,100,11,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,100,12,RCbssEff,20.57236,1,1,1,0
room-32-32-4,0.95,0.3,10,100,13,RCbssEff,19.68021,1,1,1,0
room-32-32-4,0.95,0.3,10,100,14,RCbssEff,19.84049,1,1,1,0
room-32-32-4,0.95,0.3,10,100,15,RCbssEff,20.37629,1,1,1,0
room-32-32-4,0.95,0.3,10,100,16,RCbssEff,20.13822,1,1,1,0
room-32-32-4,0.95,0.3,10,100,17,RCbssEff,,,,,
room-32-32-4,0.95,0.3,10,100,18,RCbssEff,19.33365,1,1,1,0
room-32-32-4,0.95,0.3,10,100,19,RCbssEff,20.24248,1,1,1,0
room-32-32-4,0.95,0.3,10,100,20,RCbssEff,20.84896,1,1,1,0
room-32-32-4,0.95,0.3,15,20,1,RCbssEff,1.46994,1,1,1,0
room-32-32-4,0.95,0.3,15,20,2,RCbssEff,1.15409,1,1,1,0
room-32-32-4,0.95,0.3,15,20,3,RCbssEff,1.31127,1,1,1,0
room-32-32-4,0.95,0.3,15,20,4,RCbssEff,1.24558,1,1,1,0
room-32-32-4,0.95,0.3,15,20,5,RCbssEff,1.19041,1,1,1,0
room-32-32-4,0.95,0.3,15,20,6,RCbssEff,1.38625,1,1,1,0
room-32-32-4,0.95,0.3,15,20,7,RCbssEff,1.0947,1,1,1,0
room-32-32-4,0.95,0.3,15,20,8,RCbssEff,1.18104,1,1,1,0
room-32-32-4,0.95,0.3,15,20,9,RCbssEff,1.19595,1,1,1,0
room-32-32-4,0.95,0.3,15,20,10,RCbssEff,12.14534,21,3,2,1
room-32-32-4,0.95,0.3,15,20,11,RCbssEff,1.23563,1,1,1,0
room-32-32-4,0.95,0.3,15,20,12,RCbssEff,1.57121,1,1,1,0
room-32-32-4,0.95,0.3,15,20,13,RCbssEff,1.17237,1,1,1,0
room-32-32-4,0.95,0.3,15,20,14,RCbssEff,1.20583,1,1,1,0
room-32-32-4,0.95,0.3,15,20,15,RCbssEff,1.20401,1,1,1,0
room-32-32-4,0.95,0.3,15,20,16,RCbssEff,1.26967,1,1,1,0
room-32-32-4,0.95,0.3,15,20,17,RCbssEff,1.19023,1,1,1,0
room-32-32-4,0.95,0.3,15,20,18,RCbssEff,1.1947,1,1,1,0
room-32-32-4,0.95,0.3,15,20,19,RCbssEff,,,,,
room-32-32-4,0.95,0.3,15,20,20,RCbssEff,1.38123,1,1,1,0
room-32-32-4,0.95,0.3,15,30,1,RCbssEff,2.23797,1,1,1,0
room-32-32-4,0.95,0.3,15,30,2,RCbssEff,2.06796,1,1,1,0
room-32-32-4,0.95,0.3,15,30,3,RCbssEff,2.0094,1,1,1,0
room-32-32-4,0.95,0.3,15,30,4,RCbssEff,2.45894,1,1,1,0
