Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Planner calls,Sum Of Cost
den312d,0.8,0.3,10,40,1,RCbssEff,7.05485,1,505
den312d,0.8,0.3,10,40,1,IDP,7.11049,1,505
den312d,0.8,0.3,10,40,1,IRC,7.1618,1,563
den312d,0.8,0.3,10,40,2,RCbssEff,7.27054,1,584
den312d,0.8,0.3,10,40,2,IDP,7.36253,1,584
den312d,0.8,0.3,10,40,2,IRC,8.40393,1,653
den312d,0.8,0.3,10,40,3,RCbssEff,6.93917,1,598
den312d,0.8,0.3,10,40,3,IDP,6.96744,1,598
den312d,0.8,0.3,10,40,3,IRC,6.87192,1,659
den312d,0.8,0.3,10,40,4,RCbssEff,7.32279,1,620
den312d,0.8,0.3,10,40,4,IDP,7.19135,1,620
den312d,0.8,0.3,10,40,4,IRC,7.26298,1,698
den312d,0.8,0.3,10,40,5,RCbssEff,7.06333,1,595
den312d,0.8,0.3,10,40,5,IDP,6.99764,1,595
den312d,0.8,0.3,10,40,5,IRC,7.00221,1,671
den312d,0.8,0.3,10,40,6,RCbssEff,7.02846,1,532
den312d,0.8,0.3,10,40,6,IDP,6.94054,1,532
den312d,0.8,0.3,10,40,6,IRC,6.93876,1,603
den312d,0.8,0.3,10,40,7,RCbssEff,6.80437,1,515
den312d,0.8,0.3,10,40,7,IDP,6.68748,1,515
den312d,0.8,0.3,10,40,7,IRC,6.71969,1,600
den312d,0.8,0.3,10,40,8,RCbssEff,7.20991,1,632
den312d,0.8,0.3,10,40,8,IDP,7.16506,1,632
den312d,0.8,0.3,10,40,8,IRC,7.17402,1,742
den312d,0.8,0.3,10,40,9,RCbssEff,7.09279,1,619
den312d,0.8,0.3,10,40,9,IDP,7.13276,1,619
den312d,0.8,0.3,10,40,9,IRC,7.05299,1,707
den312d,0.8,0.3,10,40,10,RCbssEff,6.80115,1,559
den312d,0.8,0.3,10,40,10,IDP,6.97866,1,559
den312d,0.8,0.3,10,40,10,IRC,6.74399,1,632
den312d,0.8,0.3,10,40,11,RCbssEff,7.42066,1,640
den312d,0.8,0.3,10,40,11,IDP,7.42318,1,640
den312d,0.8,0.3,10,40,11,IRC,7.3959,1,717
den312d,0.8,0.3,10,40,12,RCbssEff,7.06126,1,565
den312d,0.8,0.3,10,40,12,IDP,7.21526,1,565
den312d,0.8,0.3,10,40,12,IRC,7.15613,1,643
den312d,0.8,0.3,10,40,13,RCbssEff,7.22544,1,563
den312d,0.8,0.3,10,40,13,IDP,7.12394,1,563
den312d,0.8,0.3,10,40,13,IRC,7.07921,1,618
den312d,0.8,0.3,10,40,14,RCbssEff,7.27338,1,585
den312d,0.8,0.3,10,40,14,IDP,7.23626,1,585
den312d,0.8,0.3,10,40,14,IRC,7.169,1,682
den312d,0.8,0.3,10,40,15,RCbssEff,7.00921,1,603
den312d,0.8,0.3,10,40,15,IDP,6.88918,1,603
den312d,0.8,0.3,10,40,15,IRC,6.98589,1,666
den312d,0.8,0.3,10,40,16,RCbssEff,7.14348,1,669
den312d,0.8,0.3,10,40,16,IDP,7.11159,1,669
den312d,0.8,0.3,10,40,16,IRC,7.08934,1,779
den312d,0.8,0.3,10,40,17,RCbssEff,7.04216,1,572
den312d,0.8,0.3,10,40,17,IDP,7.03041,1,572
den312d,0.8,0.3,10,40,17,IRC,6.94228,1,640
den312d,0.8,0.3,10,40,18,RCbssEff,7.12035,1,523
den312d,0.8,0.3,10,40,18,IDP,6.94029,1,523
den312d,0.8,0.3,10,40,18,IRC,6.84914,1,584
den312d,0.8,0.3,10,40,19,RCbssEff,6.93291,1,546
den312d,0.8,0.3,10,40,19,IDP,6.83366,1,546
den312d,0.8,0.3,10,40,19,IRC,6.79272,1,597
den312d,0.8,0.3,10,40,20,RCbssEff,7.07418,1,554
den312d,0.8,0.3,10,40,20,IDP,6.92292,1,554
den312d,0.8,0.3,10,40,20,IRC,6.96671,1,608
den312d,0.8,0.3,10,50,1,RCbssEff,10.29165,1,608
den312d,0.8,0.3,10,50,1,IDP,11.02698,1,608
den312d,0.8,0.3,10,50,1,IRC,10.3493,1,683
den312d,0.8,0.3,10,50,2,RCbssEff,9.85958,1,633
den312d,0.8,0.3,10,50,2,IDP,9.75943,1,633
den312d,0.8,0.3,10,50,2,IRC,9.65258,1,718
den312d,0.8,0.3,10,50,3,RCbssEff,,,
den312d,0.8,0.3,10,50,3,IDP,,,
den312d,0.8,0.3,10,50,3,IRC,18.86296,2,755
den312d,0.8,0.3,10,50,4,RCbssEff,9.79715,1,672
den312d,0.8,0.3,10,50,4,IDP,9.66882,1,672
den312d,0.8,0.3,10,50,4,IRC,9.63846,1,736
den312d,0.8,0.3,10,50,5,RCbssEff,10.21443,1,668
den312d,0.8,0.3,10,50,5,IDP,10.1558,1,668
den312d,0.8,0.3,10,50,5,IRC,10.06574,1,732
den312d,0.8,0.3,10,50,6,RCbssEff,9.72881,1,579
den312d,0.8,0.3,10,50,6,IDP,9.67397,1,579
den312d,0.8,0.3,10,50,6,IRC,9.65327,1,638
den312d,0.8,0.3,10,50,7,RCbssEff,10.1023,1,660
den312d,0.8,0.3,10,50,7,IDP,10.05991,1,660
den312d,0.8,0.3,10,50,7,IRC,9.96435,1,769
den312d,0.8,0.3,10,50,8,RCbssEff,10.95171,1,726
den312d,0.8,0.3,10,50,8,IDP,10.9079,1,726
den312d,0.8,0.3,10,50,8,IRC,10.87863,1,810
den312d,0.8,0.3,10,50,9,RCbssEff,9.9219,1,673
den312d,0.8,0.3,10,50,9,IDP,10.46453,1,673
den312d,0.8,0.3,10,50,9,IRC,9.71184,1,769
den312d,0.8,0.3,10,50,10,RCbssEff,9.61621,1,608
den312d,0.8,0.3,10,50,10,IDP,9.59976,1,608
den312d,0.8,0.3,10,50,10,IRC,9.68769,1,682
den312d,0.8,0.3,10,50,11,RCbssEff,10.85327,1,729
den312d,0.8,0.3,10,50,11,IDP,10.83572,1,729
den312d,0.8,0.3,10,50,11,IRC,10.64483,1,847
den312d,0.8,0.3,10,50,12,RCbssEff,9.88547,1,689
den312d,0.8,0.3,10,50,12,IDP,10.79563,1,689
den312d,0.8,0.3,10,50,12,IRC,9.7421,1,788
den312d,0.8,0.3,10,50,13,RCbssEff,10.15177,1,673
den312d,0.8,0.3,10,50,13,IDP,10.22252,1,673
den312d,0.8,0.3,10,50,13,IRC,10.0691,1,741
den312d,0.8,0.3,10,50,14,RCbssEff,10.2384,1,690
den312d,0.8,0.3,10,50,14,IDP,10.13626,1,690
den312d,0.8,0.3,10,50,14,IRC,10.47839,1,781
den312d,0.8,0.3,10,50,15,RCbssEff,10.22661,1,697
den312d,0.8,0.3,10,50,15,IDP,10.22272,1,697
den312d,0.8,0.3,10,50,15,IRC,10.24038,1,761
den312d,0.8,0.3,10,50,16,RCbssEff,9.62018,1,726
den312d,0.8,0.3,10,50,16,IDP,10.39802,1,726
den312d,0.8,0.3,10,50,16,IRC,9.50873,1,843
den312d,0.8,0.3,10,50,17,RCbssEff,10.91642,1,617
den312d,0.8,0.3,10,50,17,IDP,10.65088,1,617
den312d,0.8,0.3,10,50,17,IRC,10.3142,1,682
den312d,0.8,0.3,10,50,18,RCbssEff,10.01941,1,591
den312d,0.8,0.3,10,50,18,IDP,9.94244,1,591
den312d,0.8,0.3,10,50,18,IRC,9.80154,1,666
den312d,0.8,0.3,10,50,19,RCbssEff,9.77884,1,640
den312d,0.8,0.3,10,50,19,IDP,11.30446,1,640
den312d,0.8,0.3,10,50,19,IRC,9.87512,1,729
den312d,0.8,0.3,10,50,20,RCbssEff,10.22287,1,606
den312d,0.8,0.3,10,50,20,IDP,10.23299,1,606
den312d,0.8,0.3,10,50,20,IRC,11.22982,1,675
den312d,0.8,0.3,25,10,1,RCbssEff,3.23657,1,133
den312d,0.8,0.3,25,10,1,IDP,2.01207,1,133
den312d,0.8,0.3,25,10,1,IRC,1.91828,1,145
den312d,0.8,0.3,25,10,2,RCbssEff,2.20586,1,130
den312d,0.8,0.3,25,10,2,IDP,1.8174,1,130
den312d,0.8,0.3,25,10,2,IRC,1.80853,1,137
den312d,0.8,0.3,25,10,3,RCbssEff,1.69587,1,173
den312d,0.8,0.3,25,10,3,IDP,1.66894,1,173
den312d,0.8,0.3,25,10,3,IRC,1.73365,1,190
den312d,0.8,0.3,25,10,4,RCbssEff,1.94678,1,153
den312d,0.8,0.3,25,10,4,IDP,1.94067,1,153
den312d,0.8,0.3,25,10,4,IRC,2.00125,1,178
den312d,0.8,0.3,25,10,5,RCbssEff,1.88756,1,139
den312d,0.8,0.3,25,10,5,IDP,2.00011,1,139
den312d,0.8,0.3,25,10,5,IRC,2.0387,1,161
den312d,0.8,0.3,25,10,6,RCbssEff,1.7665,1,178
den312d,0.8,0.3,25,10,6,IDP,1.77123,1,178
den312d,0.8,0.3,25,10,6,IRC,1.85492,1,201
den312d,0.8,0.3,25,10,7,RCbssEff,1.85342,1,134
den312d,0.8,0.3,25,10,7,IDP,1.80361,1,134
den312d,0.8,0.3,25,10,7,IRC,1.78248,1,153
den312d,0.8,0.3,25,10,8,RCbssEff,1.85452,1,191
den312d,0.8,0.3,25,10,8,IDP,1.86748,1,191
den312d,0.8,0.3,25,10,8,IRC,1.85317,1,219
den312d,0.8,0.3,25,10,9,RCbssEff,1.77586,1,133
den312d,0.8,0.3,25,10,9,IDP,1.77773,1,133
den312d,0.8,0.3,25,10,9,IRC,1.95527,1,152
den312d,0.8,0.3,25,10,10,RCbssEff,1.705,1,143
den312d,0.8,0.3,25,10,10,IDP,1.71483,1,143
den312d,0.8,0.3,25,10,10,IRC,1.72512,1,164
den312d,0.8,0.3,25,10,11,RCbssEff,1.90701,1,153
den312d,0.8,0.3,25,10,11,IDP,1.87437,1,153
den312d,0.8,0.3,25,10,11,IRC,1.90248,1,162
den312d,0.8,0.3,25,10,12,RCbssEff,1.83822,1,160
den312d,0.8,0.3,25,10,12,IDP,1.79289,1,160
den312d,0.8,0.3,25,10,12,IRC,1.83985,1,173
den312d,0.8,0.3,25,10,13,RCbssEff,1.89428,1,129
den312d,0.8,0.3,25,10,13,IDP,1.87027,1,129
den312d,0.8,0.3,25,10,13,IRC,2.31359,1,153
den312d,0.8,0.3,25,10,14,RCbssEff,1.95431,1,110
den312d,0.8,0.3,25,10,14,IDP,1.88221,1,110
den312d,0.8,0.3,25,10,14,IRC,2.04423,1,126
den312d,0.8,0.3,25,10,15,RCbssEff,1.97201,1,231
den312d,0.8,0.3,25,10,15,IDP,1.94375,1,231
den312d,0.8,0.3,25,10,15,IRC,1.89306,1,263
den312d,0.8,0.3,25,10,16,RCbssEff,1.92228,1,171
den312d,0.8,0.3,25,10,16,IDP,2.00127,1,171
den312d,0.8,0.3,25,10,16,IRC,1.87463,1,200
den312d,0.8,0.3,25,10,17,RCbssEff,1.85477,1,195
den312d,0.8,0.3,25,10,17,IDP,1.83056,1,195
den312d,0.8,0.3,25,10,17,IRC,1.87237,1,219
den312d,0.8,0.3,25,10,18,RCbssEff,1.75841,1,161
den312d,0.8,0.3,25,10,18,IDP,1.77365,1,161
den312d,0.8,0.3,25,10,18,IRC,1.79602,1,172
den312d,0.8,0.3,25,10,19,RCbssEff,2.24447,1,153
den312d,0.8,0.3,25,10,19,IDP,1.89391,1,153
den312d,0.8,0.3,25,10,19,IRC,1.90598,1,178
den312d,0.8,0.3,25,10,20,RCbssEff,1.84872,1,145
den312d,0.8,0.3,25,10,20,IDP,1.69317,1,145
den312d,0.8,0.3,25,10,20,IRC,1.78481,1,165
den312d,0.8,0.3,25,20,1,RCbssEff,3.46346,1,248
den312d,0.8,0.3,25,20,1,IDP,3.44653,1,248
den312d,0.8,0.3,25,20,1,IRC,3.44256,1,292
den312d,0.8,0.3,25,20,2,RCbssEff,3.23243,1,261
den312d,0.8,0.3,25,20,2,IDP,3.46234,1,261
den312d,0.8,0.3,25,20,2,IRC,3.21841,1,283
den312d,0.8,0.3,25,20,3,RCbssEff,3.08037,1,251
den312d,0.8,0.3,25,20,3,IDP,3.25766,1,251
den312d,0.8,0.3,25,20,3,IRC,3.06,1,270
den312d,0.8,0.3,25,20,4,RCbssEff,3.77614,1,231
den312d,0.8,0.3,25,20,4,IDP,3.45318,1,231
den312d,0.8,0.3,25,20,4,IRC,3.38661,1,265
den312d,0.8,0.3,25,20,5,RCbssEff,3.33364,1,239
den312d,0.8,0.3,25,20,5,IDP,3.3289,1,239
den312d,0.8,0.3,25,20,5,IRC,3.46621,1,273
den312d,0.8,0.3,25,20,6,RCbssEff,3.43524,1,317
den312d,0.8,0.3,25,20,6,IDP,3.48244,1,317
den312d,0.8,0.3,25,20,6,IRC,3.42407,1,359
den312d,0.8,0.3,25,20,7,RCbssEff,3.28147,1,266
den312d,0.8,0.3,25,20,7,IDP,3.23945,1,266
den312d,0.8,0.3,25,20,7,IRC,3.2473,1,315
den312d,0.8,0.3,25,20,8,RCbssEff,3.34737,1,305
den312d,0.8,0.3,25,20,8,IDP,3.27722,1,305
den312d,0.8,0.3,25,20,8,IRC,3.51166,1,347
den312d,0.8,0.3,25,20,9,RCbssEff,3.24853,1,263
den312d,0.8,0.3,25,20,9,IDP,3.23785,1,263
den312d,0.8,0.3,25,20,9,IRC,3.26038,1,294
den312d,0.8,0.3,25,20,10,RCbssEff,3.15945,1,292
den312d,0.8,0.3,25,20,10,IDP,3.18133,1,292
den312d,0.8,0.3,25,20,10,IRC,3.15582,1,314
den312d,0.8,0.3,25,20,11,RCbssEff,3.41143,1,271
den312d,0.8,0.3,25,20,11,IDP,3.4354,1,271
den312d,0.8,0.3,25,20,11,IRC,3.42375,1,298
den312d,0.8,0.3,25,20,12,RCbssEff,3.60154,1,266
den312d,0.8,0.3,25,20,12,IDP,3.55379,1,266
den312d,0.8,0.3,25,20,12,IRC,3.53605,1,305
den312d,0.8,0.3,25,20,13,RCbssEff,3.4247,1,251
den312d,0.8,0.3,25,20,13,IDP,3.39995,1,251
den312d,0.8,0.3,25,20,13,IRC,3.46104,1,282
den312d,0.8,0.3,25,20,14,RCbssEff,3.50212,1,235
den312d,0.8,0.3,25,20,14,IDP,3.50941,1,235
den312d,0.8,0.3,25,20,14,IRC,3.45952,1,256
den312d,0.8,0.3,25,20,15,RCbssEff,3.29068,1,306
den312d,0.8,0.3,25,20,15,IDP,3.41033,1,306
den312d,0.8,0.3,25,20,15,IRC,3.30337,1,336
den312d,0.8,0.3,25,20,16,RCbssEff,3.5872,1,265
den312d,0.8,0.3,25,20,16,IDP,3.2656,1,265
den312d,0.8,0.3,25,20,16,IRC,3.23317,1,306
den312d,0.8,0.3,25,20,17,RCbssEff,3.38606,1,304
den312d,0.8,0.3,25,20,17,IDP,3.39007,1,304
den312d,0.8,0.3,25,20,17,IRC,3.38473,1,330
den312d,0.8,0.3,25,20,18,RCbssEff,3.29573,1,256
den312d,0.8,0.3,25,20,18,IDP,3.23701,1,256
den312d,0.8,0.3,25,20,18,IRC,3.26524,1,283
den312d,0.8,0.3,25,20,19,RCbssEff,3.25683,1,259
den312d,0.8,0.3,25,20,19,IDP,3.2729,1,259
den312d,0.8,0.3,25,20,19,IRC,3.27229,1,304
den312d,0.8,0.3,25,20,20,RCbssEff,3.46981,1,266
den312d,0.8,0.3,25,20,20,IDP,3.16478,1,266
den312d,0.8,0.3,25,20,20,IRC,3.15069,1,310
den312d,0.8,0.3,25,30,1,RCbssEff,5.48166,1,314
den312d,0.8,0.3,25,30,1,IDP,5.49449,1,314
den312d,0.8,0.3,25,30,1,IRC,5.48823,1,361
den312d,0.8,0.3,25,30,2,RCbssEff,5.69638,1,356
den312d,0.8,0.3,25,30,2,IDP,5.50877,1,356
den312d,0.8,0.3,25,30,2,IRC,5.6013,1,398
den312d,0.8,0.3,25,30,3,RCbssEff,5.31272,1,398
den312d,0.8,0.3,25,30,3,IDP,5.26673,1,398
den312d,0.8,0.3,25,30,3,IRC,5.30583,1,444
den312d,0.8,0.3,25,30,4,RCbssEff,5.51971,1,355
den312d,0.8,0.3,25,30,4,IDP,5.52418,1,355
den312d,0.8,0.3,25,30,4,IRC,5.66884,1,407
den312d,0.8,0.3,25,30,5,RCbssEff,5.43998,1,368
den312d,0.8,0.3,25,30,5,IDP,5.7016,1,368
den312d,0.8,0.3,25,30,5,IRC,5.42351,1,415
den312d,0.8,0.3,25,30,6,RCbssEff,5.54436,1,390
den312d,0.8,0.3,25,30,6,IDP,5.51022,1,390
den312d,0.8,0.3,25,30,6,IRC,5.4959,1,458
den312d,0.8,0.3,25,30,7,RCbssEff,6.51639,1,334
den312d,0.8,0.3,25,30,7,IDP,5.31465,1,334
den312d,0.8,0.3,25,30,7,IRC,5.31073,1,372
den312d,0.8,0.3,25,30,8,RCbssEff,5.40255,1,365
den312d,0.8,0.3,25,30,8,IDP,5.39481,1,365
den312d,0.8,0.3,25,30,8,IRC,5.36905,1,415
den312d,0.8,0.3,25,30,9,RCbssEff,6.56309,1,382
den312d,0.8,0.3,25,30,9,IDP,5.64433,1,382
den312d,0.8,0.3,25,30,9,IRC,5.70649,1,430
den312d,0.8,0.3,25,30,10,RCbssEff,5.90864,1,380
den312d,0.8,0.3,25,30,10,IDP,5.92405,1,380
den312d,0.8,0.3,25,30,10,IRC,5.89382,1,438
den312d,0.8,0.3,25,30,11,RCbssEff,5.29892,1,385
den312d,0.8,0.3,25,30,11,IDP,5.2255,1,385
den312d,0.8,0.3,25,30,11,IRC,5.32474,1,440
den312d,0.8,0.3,25,30,12,RCbssEff,5.37209,1,382
den312d,0.8,0.3,25,30,12,IDP,5.38228,1,382
den312d,0.8,0.3,25,30,12,IRC,5.37483,1,428
den312d,0.8,0.3,25,30,13,RCbssEff,5.52693,1,372
den312d,0.8,0.3,25,30,13,IDP,5.45939,1,372
den312d,0.8,0.3,25,30,13,IRC,5.42378,1,428
den312d,0.8,0.3,25,30,14,RCbssEff,5.96213,1,347
den312d,0.8,0.3,25,30,14,IDP,5.43976,1,347
den312d,0.8,0.3,25,30,14,IRC,5.43151,1,390
den312d,0.8,0.3,25,30,15,RCbssEff,5.29809,1,420
den312d,0.8,0.3,25,30,15,IDP,5.24619,1,420
den312d,0.8,0.3,25,30,15,IRC,5.40499,1,461
den312d,0.8,0.3,25,30,16,RCbssEff,5.51856,1,359
den312d,0.8,0.3,25,30,16,IDP,5.49644,1,359
den312d,0.8,0.3,25,30,16,IRC,5.51345,1,407
den312d,0.8,0.3,25,30,17,RCbssEff,5.19437,1,356
den312d,0.8,0.3,25,30,17,IDP,5.32296,1,356
den312d,0.8,0.3,25,30,17,IRC,4.98566,1,397
den312d,0.8,0.3,25,30,18,RCbssEff,5.30934,1,319
den312d,0.8,0.3,25,30,18,IDP,5.36695,1,319
den312d,0.8,0.3,25,30,18,IRC,5.26395,1,365
den312d,0.8,0.3,25,30,19,RCbssEff,5.42574,1,349
den312d,0.8,0.3,25,30,19,IDP,5.35877,1,349
den312d,0.8,0.3,25,30,19,IRC,5.31835,1,395
den312d,0.8,0.3,25,30,20,RCbssEff,5.28587,1,362
den312d,0.8,0.3,25,30,20,IDP,5.22586,1,362
den312d,0.8,0.3,25,30,20,IRC,5.35398,1,427
den312d,0.8,0.3,25,40,1,RCbssEff,7.9629,1,395
den312d,0.8,0.3,25,40,1,IDP,8.16342,1,395
den312d,0.8,0.3,25,40,1,IRC,8.33283,1,446
den312d,0.8,0.3,25,40,2,RCbssEff,8.29747,1,442
den312d,0.8,0.3,25,40,2,IDP,8.18753,1,442
den312d,0.8,0.3,25,40,2,IRC,8.43229,1,502
den312d,0.8,0.3,25,40,3,RCbssEff,7.93413,1,511
den312d,0.8,0.3,25,40,3,IDP,8.93787,1,511
den312d,0.8,0.3,25,40,3,IRC,7.90367,1,575
den312d,0.8,0.3,25,40,4,RCbssEff,8.03487,1,452
den312d,0.8,0.3,25,40,4,IDP,8.09498,1,452
den312d,0.8,0.3,25,40,4,IRC,8.01261,1,526
den312d,0.8,0.3,25,40,5,RCbssEff,7.99473,1,457
den312d,0.8,0.3,25,40,5,IDP,7.86596,1,457
den312d,0.8,0.3,25,40,5,IRC,7.94838,1,529
den312d,0.8,0.3,25,40,6,RCbssEff,8.10204,1,454
den312d,0.8,0.3,25,40,6,IDP,8.08015,1,454
den312d,0.8,0.3,25,40,6,IRC,8.09005,1,529
den312d,0.8,0.3,25,40,7,RCbssEff,7.63869,1,392
den312d,0.8,0.3,25,40,7,IDP,8.39301,1,392
den312d,0.8,0.3,25,40,7,IRC,7.87265,1,457
den312d,0.8,0.3,25,40,8,RCbssEff,7.76189,1,446
den312d,0.8,0.3,25,40,8,IDP,7.65007,1,446
den312d,0.8,0.3,25,40,8,IRC,7.73198,1,528
den312d,0.8,0.3,25,40,9,RCbssEff,8.06267,1,457
den312d,0.8,0.3,25,40,9,IDP,7.98779,1,457
den312d,0.8,0.3,25,40,9,IRC,8.06053,1,526
den312d,0.8,0.3,25,40,10,RCbssEff,8.16684,1,459
den312d,0.8,0.3,25,40,10,IDP,8.44866,1,459
den312d,0.8,0.3,25,40,10,IRC,8.16643,1,517
den312d,0.8,0.3,25,40,11,RCbssEff,7.82386,1,459
den312d,0.8,0.3,25,40,11,IDP,7.75013,1,459
den312d,0.8,0.3,25,40,11,IRC,7.7804,1,514
den312d,0.8,0.3,25,40,12,RCbssEff,7.89119,1,466
den312d,0.8,0.3,25,40,12,IDP,7.90148,1,466
den312d,0.8,0.3,25,40,12,IRC,7.869,1,523
den312d,0.8,0.3,25,40,13,RCbssEff,8.83821,1,459
den312d,0.8,0.3,25,40,13,IDP,8.09995,1,459
den312d,0.8,0.3,25,40,13,IRC,8.19356,1,526
den312d,0.8,0.3,25,40,14,RCbssEff,8.08289,1,455
den312d,0.8,0.3,25,40,14,IDP,8.43116,1,455
den312d,0.8,0.3,25,40,14,IRC,8.16547,1,492
den312d,0.8,0.3,25,40,15,RCbssEff,8.23462,1,513
den312d,0.8,0.3,25,40,15,IDP,8.24522,1,513
den312d,0.8,0.3,25,40,15,IRC,8.14228,1,546
den312d,0.8,0.3,25,40,16,RCbssEff,8.08912,1,479
den312d,0.8,0.3,25,40,16,IDP,8.18788,1,479
den312d,0.8,0.3,25,40,16,IRC,8.17965,1,545
den312d,0.8,0.3,25,40,17,RCbssEff,7.73234,1,446
den312d,0.8,0.3,25,40,17,IDP,7.72259,1,446
den312d,0.8,0.3,25,40,17,IRC,7.7615,1,502
den312d,0.8,0.3,25,40,18,RCbssEff,8.72324,1,405
den312d,0.8,0.3,25,40,18,IDP,7.88572,1,405
den312d,0.8,0.3,25,40,18,IRC,7.92173,1,467
den312d,0.8,0.3,25,40,19,RCbssEff,8.11153,1,425
den312d,0.8,0.3,25,40,19,IDP,8.05654,1,425
den312d,0.8,0.3,25,40,19,IRC,8.07447,1,463
den312d,0.8,0.3,25,40,20,RCbssEff,8.09907,1,437
den312d,0.8,0.3,25,40,20,IDP,8.13641,1,437
den312d,0.8,0.3,25,40,20,IRC,8.04642,1,491
den312d,0.8,0.3,25,50,1,RCbssEff,11.44203,1,490
den312d,0.8,0.3,25,50,1,IDP,11.31919,1,490
den312d,0.8,0.3,25,50,1,IRC,11.39976,1,565
den312d,0.8,0.3,25,50,2,RCbssEff,11.30972,1,510
den312d,0.8,0.3,25,50,2,IDP,11.07187,1,510
den312d,0.8,0.3,25,50,2,IRC,11.04578,1,565
den312d,0.8,0.3,25,50,3,RCbssEff,11.63209,1,571
den312d,0.8,0.3,25,50,3,IDP,11.7107,1,571
den312d,0.8,0.3,25,50,3,IRC,11.57697,1,640
den312d,0.8,0.3,25,50,4,RCbssEff,11.40653,1,519
den312d,0.8,0.3,25,50,4,IDP,11.43152,1,519
den312d,0.8,0.3,25,50,4,IRC,11.31255,1,582
den312d,0.8,0.3,25,50,5,RCbssEff,10.832,1,544
den312d,0.8,0.3,25,50,5,IDP,10.99858,1,544
den312d,0.8,0.3,25,50,5,IRC,10.79758,1,614
den312d,0.8,0.3,25,50,6,RCbssEff,10.68809,1,514
den312d,0.8,0.3,25,50,6,IDP,12.27458,1,514
den312d,0.8,0.3,25,50,6,IRC,10.69011,1,560
den312d,0.8,0.3,25,50,7,RCbssEff,11.37162,1,525
den312d,0.8,0.3,25,50,7,IDP,11.36229,1,525
den312d,0.8,0.3,25,50,7,IRC,11.32801,1,585
den312d,0.8,0.3,25,50,8,RCbssEff,11.43053,1,549
den312d,0.8,0.3,25,50,8,IDP,11.43186,1,549
den312d,0.8,0.3,25,50,8,IRC,11.40485,1,619
den312d,0.8,0.3,25,50,9,RCbssEff,11.63506,1,525
den312d,0.8,0.3,25,50,9,IDP,11.55899,1,525
den312d,0.8,0.3,25,50,9,IRC,12.13366,1,591
den312d,0.8,0.3,25,50,10,RCbssEff,12.2551,1,507
den312d,0.8,0.3,25,50,10,IDP,12.14771,1,507
den312d,0.8,0.3,25,50,10,IRC,12.11177,1,546
den312d,0.8,0.3,25,50,11,RCbssEff,11.13486,1,555
den312d,0.8,0.3,25,50,11,IDP,11.04088,1,555
den312d,0.8,0.3,25,50,11,IRC,11.01888,1,620
den312d,0.8,0.3,25,50,12,RCbssEff,11.03665,1,581
den312d,0.8,0.3,25,50,12,IDP,10.92291,1,581
den312d,0.8,0.3,25,50,12,IRC,11.01058,1,650
den312d,0.8,0.3,25,50,13,RCbssEff,11.69683,1,555
den312d,0.8,0.3,25,50,13,IDP,11.67375,1,555
den312d,0.8,0.3,25,50,13,IRC,11.95708,1,609
den312d,0.8,0.3,25,50,14,RCbssEff,11.93814,1,566
den312d,0.8,0.3,25,50,14,IDP,11.23935,1,566
den312d,0.8,0.3,25,50,14,IRC,11.1924,1,626
den312d,0.8,0.3,25,50,15,RCbssEff,11.41883,1,595
den312d,0.8,0.3,25,50,15,IDP,11.41464,1,595
den312d,0.8,0.3,25,50,15,IRC,11.35099,1,650
den312d,0.8,0.3,25,50,16,RCbssEff,10.78509,1,541
den312d,0.8,0.3,25,50,16,IDP,10.75616,1,541
den312d,0.8,0.3,25,50,16,IRC,10.83995,1,618
den312d,0.8,0.3,25,50,17,RCbssEff,11.31754,1,491
den312d,0.8,0.3,25,50,17,IDP,11.23295,1,491
den312d,0.8,0.3,25,50,17,IRC,11.27347,1,538
den312d,0.8,0.3,25,50,18,RCbssEff,10.99692,1,488
den312d,0.8,0.3,25,50,18,IDP,10.95159,1,488
den312d,0.8,0.3,25,50,18,IRC,11.0436,1,562
den312d,0.8,0.3,25,50,19,RCbssEff,11.18994,1,525
den312d,0.8,0.3,25,50,19,IDP,11.18567,1,525
den312d,0.8,0.3,25,50,19,IRC,11.26695,1,576
den312d,0.8,0.3,25,50,20,RCbssEff,11.50179,1,528
den312d,0.8,0.3,25,50,20,IDP,11.40557,1,528
den312d,0.8,0.3,25,50,20,IRC,12.32033,1,591
den312d,0.8,0.3,5,20,1,RCbssEff,3.16342,1,410
den312d,0.8,0.3,5,20,1,IDP,3.94569,1,410
den312d,0.8,0.3,5,20,1,IRC,2.71575,1,471
den312d,0.8,0.3,5,20,2,RCbssEff,2.87028,1,492
den312d,0.8,0.3,5,20,2,IDP,3.23379,1,492
den312d,0.8,0.3,5,20,2,IRC,2.69946,1,541
den312d,0.8,0.3,5,20,3,RCbssEff,2.40807,1,381
den312d,0.8,0.3,5,20,3,IDP,2.3622,1,381
den312d,0.8,0.3,5,20,3,IRC,2.46417,1,431
den312d,0.8,0.3,5,20,4,RCbssEff,2.68112,1,475
den312d,0.8,0.3,5,20,4,IDP,2.68165,1,475
den312d,0.8,0.3,5,20,4,IRC,2.67666,1,544
den312d,0.8,0.3,5,20,5,RCbssEff,2.78087,1,377
den312d,0.8,0.3,5,20,5,IDP,2.68363,1,377
den312d,0.8,0.3,5,20,5,IRC,2.88828,1,438
den312d,0.8,0.3,5,20,6,RCbssEff,2.64592,1,525
