Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP
random-32-32-20,0.8,0.1,15,10,5,RCbssEff,0.69422,1
random-32-32-20,0.8,0.1,15,10,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,6,RCbssEff,0.71553,1
random-32-32-20,0.8,0.1,15,10,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,7,RCbssEff,0.68943,1
random-32-32-20,0.8,0.1,15,10,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,8,RCbssEff,0.80025,1
random-32-32-20,0.8,0.1,15,10,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,9,RCbssEff,0.66885,1
random-32-32-20,0.8,0.1,15,10,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,10,RCbssEff,0.71588,1
random-32-32-20,0.8,0.1,15,10,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,11,RCbssEff,0.65847,1
random-32-32-20,0.8,0.1,15,10,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,12,RCbssEff,0.72824,1
random-32-32-20,0.8,0.1,15,10,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,13,RCbssEff,0.70092,1
random-32-32-20,0.8,0.1,15,10,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,14,RCbssEff,0.65936,1
random-32-32-20,0.8,0.1,15,10,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,15,RCbssEff,0.72574,1
random-32-32-20,0.8,0.1,15,10,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,16,RCbssEff,0.72073,1
random-32-32-20,0.8,0.1,15,10,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,17,RCbssEff,0.71079,1
random-32-32-20,0.8,0.1,15,10,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,18,RCbssEff,0.69095,1
random-32-32-20,0.8,0.1,15,10,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,19,RCbssEff,0.82374,1
random-32-32-20,0.8,0.1,15,10,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,10,20,RCbssEff,0.67205,1
random-32-32-20,0.8,0.1,15,10,20,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,1,RCbssEff,1.07116,1
random-32-32-20,0.8,0.1,15,16,1,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,2,RCbssEff,1.15974,1
random-32-32-20,0.8,0.1,15,16,2,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,3,RCbssEff,1.33112,1
random-32-32-20,0.8,0.1,15,16,3,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,4,RCbssEff,1.06332,1
random-32-32-20,0.8,0.1,15,16,4,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,5,RCbssEff,1.08433,1
random-32-32-20,0.8,0.1,15,16,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,6,RCbssEff,1.04302,1
random-32-32-20,0.8,0.1,15,16,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,7,RCbssEff,1.03591,1
random-32-32-20,0.8,0.1,15,16,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,8,RCbssEff,1.01673,1
random-32-32-20,0.8,0.1,15,16,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,9,RCbssEff,0.99028,1
random-32-32-20,0.8,0.1,15,16,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,10,RCbssEff,1.17688,1
random-32-32-20,0.8,0.1,15,16,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,11,RCbssEff,1.05551,1
random-32-32-20,0.8,0.1,15,16,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,12,RCbssEff,1.10123,1
random-32-32-20,0.8,0.1,15,16,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,13,RCbssEff,1.08396,1
random-32-32-20,0.8,0.1,15,16,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,14,RCbssEff,1.10083,1
random-32-32-20,0.8,0.1,15,16,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,15,RCbssEff,1.1057,1
random-32-32-20,0.8,0.1,15,16,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,16,RCbssEff,1.07525,1
random-32-32-20,0.8,0.1,15,16,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,17,RCbssEff,1.24202,1
random-32-32-20,0.8,0.1,15,16,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,18,RCbssEff,1.09117,1
random-32-32-20,0.8,0.1,15,16,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,19,RCbssEff,1.04721,1
random-32-32-20,0.8,0.1,15,16,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,16,20,RCbssEff,1.0907,1
random-32-32-20,0.8,0.1,15,16,20,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,1,RCbssEff,1.35312,1
random-32-32-20,0.8,0.1,15,20,1,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,2,RCbssEff,1.56687,1
random-32-32-20,0.8,0.1,15,20,2,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,3,RCbssEff,1.25882,1
random-32-32-20,0.8,0.1,15,20,3,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,4,RCbssEff,1.32577,1
random-32-32-20,0.8,0.1,15,20,4,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,5,RCbssEff,1.36324,1
random-32-32-20,0.8,0.1,15,20,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,6,RCbssEff,1.32,1
random-32-32-20,0.8,0.1,15,20,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,7,RCbssEff,1.35967,1
random-32-32-20,0.8,0.1,15,20,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,8,RCbssEff,1.37175,1
random-32-32-20,0.8,0.1,15,20,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,9,RCbssEff,1.47352,1
random-32-32-20,0.8,0.1,15,20,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,10,RCbssEff,1.43937,1
random-32-32-20,0.8,0.1,15,20,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,11,RCbssEff,1.32596,1
random-32-32-20,0.8,0.1,15,20,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,12,RCbssEff,1.36394,1
random-32-32-20,0.8,0.1,15,20,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,13,RCbssEff,1.31474,1
random-32-32-20,0.8,0.1,15,20,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,14,RCbssEff,1.46227,1
random-32-32-20,0.8,0.1,15,20,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,15,RCbssEff,1.44525,1
random-32-32-20,0.8,0.1,15,20,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,16,RCbssEff,1.35436,1
random-32-32-20,0.8,0.1,15,20,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,17,RCbssEff,1.34349,1
random-32-32-20,0.8,0.1,15,20,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,18,RCbssEff,1.39798,1
random-32-32-20,0.8,0.1,15,20,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,19,RCbssEff,1.26194,1
random-32-32-20,0.8,0.1,15,20,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,20,20,RCbssEff,1.39114,1
random-32-32-20,0.8,0.1,15,20,20,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,1,RCbssEff,2.45327,1
random-32-32-20,0.8,0.1,15,30,1,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,2,RCbssEff,2.63718,1
random-32-32-20,0.8,0.1,15,30,2,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,3,RCbssEff,2.26276,1
random-32-32-20,0.8,0.1,15,30,3,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,4,RCbssEff,2.51001,1
random-32-32-20,0.8,0.1,15,30,4,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,5,RCbssEff,2.79556,1
random-32-32-20,0.8,0.1,15,30,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,6,RCbssEff,2.39249,1
random-32-32-20,0.8,0.1,15,30,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,7,RCbssEff,2.23734,1
random-32-32-20,0.8,0.1,15,30,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,8,RCbssEff,2.30928,1
random-32-32-20,0.8,0.1,15,30,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,9,RCbssEff,2.64066,1
random-32-32-20,0.8,0.1,15,30,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,10,RCbssEff,2.43175,1
random-32-32-20,0.8,0.1,15,30,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,11,RCbssEff,2.32756,1
random-32-32-20,0.8,0.1,15,30,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,12,RCbssEff,2.43637,1
random-32-32-20,0.8,0.1,15,30,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,13,RCbssEff,2.50484,1
random-32-32-20,0.8,0.1,15,30,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,14,RCbssEff,2.77088,1
random-32-32-20,0.8,0.1,15,30,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,15,RCbssEff,38.1962,31
random-32-32-20,0.8,0.1,15,30,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,16,RCbssEff,2.51365,1
random-32-32-20,0.8,0.1,15,30,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,17,RCbssEff,2.47579,1
random-32-32-20,0.8,0.1,15,30,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,18,RCbssEff,2.41248,1
random-32-32-20,0.8,0.1,15,30,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,19,RCbssEff,2.27556,1
random-32-32-20,0.8,0.1,15,30,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,30,20,RCbssEff,2.29739,1
random-32-32-20,0.8,0.1,15,30,20,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,1,RCbssEff,4.14077,1
random-32-32-20,0.8,0.1,15,40,1,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,2,RCbssEff,4.06621,1
random-32-32-20,0.8,0.1,15,40,2,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,3,RCbssEff,4.43708,1
random-32-32-20,0.8,0.1,15,40,3,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,4,RCbssEff,4.07556,1
random-32-32-20,0.8,0.1,15,40,4,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,5,RCbssEff,3.39341,1
random-32-32-20,0.8,0.1,15,40,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,6,RCbssEff,3.78008,1
random-32-32-20,0.8,0.1,15,40,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,7,RCbssEff,4.12592,1
random-32-32-20,0.8,0.1,15,40,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,8,RCbssEff,3.65952,1
random-32-32-20,0.8,0.1,15,40,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,9,RCbssEff,3.91465,1
random-32-32-20,0.8,0.1,15,40,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,10,RCbssEff,4.03478,1
random-32-32-20,0.8,0.1,15,40,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,11,RCbssEff,4.12932,1
random-32-32-20,0.8,0.1,15,40,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,12,RCbssEff,3.70567,1
random-32-32-20,0.8,0.1,15,40,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,13,RCbssEff,3.55969,1
random-32-32-20,0.8,0.1,15,40,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,14,RCbssEff,3.85339,1
random-32-32-20,0.8,0.1,15,40,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,15,RCbssEff,4.7549,1
random-32-32-20,0.8,0.1,15,40,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,16,RCbssEff,4.05288,1
random-32-32-20,0.8,0.1,15,40,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,17,RCbssEff,4.04016,1
random-32-32-20,0.8,0.1,15,40,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,18,RCbssEff,3.84642,1
random-32-32-20,0.8,0.1,15,40,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,19,RCbssEff,3.76488,1
random-32-32-20,0.8,0.1,15,40,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,40,20,RCbssEff,3.62946,1
random-32-32-20,0.8,0.1,15,40,20,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,1,RCbssEff,5.33384,1
random-32-32-20,0.8,0.1,15,50,1,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,2,RCbssEff,6.23297,1
random-32-32-20,0.8,0.1,15,50,2,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,3,RCbssEff,6.37705,1
random-32-32-20,0.8,0.1,15,50,3,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,4,RCbssEff,5.68383,1
random-32-32-20,0.8,0.1,15,50,4,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,5,RCbssEff,5.65837,1
random-32-32-20,0.8,0.1,15,50,5,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,6,RCbssEff,5.47565,1
random-32-32-20,0.8,0.1,15,50,6,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,7,RCbssEff,5.40572,1
random-32-32-20,0.8,0.1,15,50,7,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,8,RCbssEff,5.5663,1
random-32-32-20,0.8,0.1,15,50,8,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,9,RCbssEff,5.93464,1
random-32-32-20,0.8,0.1,15,50,9,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,10,RCbssEff,6.10787,1
random-32-32-20,0.8,0.1,15,50,10,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,11,RCbssEff,5.80908,1
random-32-32-20,0.8,0.1,15,50,11,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,12,RCbssEff,5.93223,1
random-32-32-20,0.8,0.1,15,50,12,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,13,RCbssEff,5.71883,1
random-32-32-20,0.8,0.1,15,50,13,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,14,RCbssEff,5.23415,1
random-32-32-20,0.8,0.1,15,50,14,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,15,RCbssEff,5.66639,1
random-32-32-20,0.8,0.1,15,50,15,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,16,RCbssEff,5.7593,1
random-32-32-20,0.8,0.1,15,50,16,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,17,RCbssEff,5.98743,1
random-32-32-20,0.8,0.1,15,50,17,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,18,RCbssEff,5.82364,1
random-32-32-20,0.8,0.1,15,50,18,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,19,RCbssEff,5.31426,1
random-32-32-20,0.8,0.1,15,50,19,RCbssBase,,
random-32-32-20,0.8,0.1,15,50,20,RCbssEff,5.93468,1
random-32-32-20,0.8,0.1,15,50,20,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,1,RCbssEff,0.55494,1
random-32-32-20,0.8,0.1,20,6,1,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,2,RCbssEff,0.59583,1
random-32-32-20,0.8,0.1,20,6,2,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,3,RCbssEff,1.2215,1
random-32-32-20,0.8,0.1,20,6,3,RCbssBase,17.05399,166
random-32-32-20,0.8,0.1,20,6,4,RCbssEff,0.56255,1
random-32-32-20,0.8,0.1,20,6,4,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,5,RCbssEff,0.57727,1
random-32-32-20,0.8,0.1,20,6,5,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,6,RCbssEff,0.60342,1
random-32-32-20,0.8,0.1,20,6,6,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,7,RCbssEff,0.53694,1
random-32-32-20,0.8,0.1,20,6,7,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,8,RCbssEff,0.59349,1
random-32-32-20,0.8,0.1,20,6,8,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,9,RCbssEff,0.57518,1
random-32-32-20,0.8,0.1,20,6,9,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,10,RCbssEff,1.3024,1
random-32-32-20,0.8,0.1,20,6,10,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,11,RCbssEff,0.56357,1
random-32-32-20,0.8,0.1,20,6,11,RCbssBase,11.03241,90
random-32-32-20,0.8,0.1,20,6,12,RCbssEff,0.58945,1
random-32-32-20,0.8,0.1,20,6,12,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,13,RCbssEff,1.20125,1
random-32-32-20,0.8,0.1,20,6,13,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,14,RCbssEff,0.91505,1
random-32-32-20,0.8,0.1,20,6,14,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,15,RCbssEff,0.70406,1
random-32-32-20,0.8,0.1,20,6,15,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,16,RCbssEff,0.56385,1
random-32-32-20,0.8,0.1,20,6,16,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,17,RCbssEff,0.5449,1
random-32-32-20,0.8,0.1,20,6,17,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,18,RCbssEff,0.57023,1
random-32-32-20,0.8,0.1,20,6,18,RCbssBase,,
random-32-32-20,0.8,0.1,20,6,19,RCbssEff,0.56045,1
random-32-32-20,0.8,0.1,20,6,19,RCbssBase,45.2739,377
random-32-32-20,0.8,0.1,20,6,20,RCbssEff,0.72605,1
random-32-32-20,0.8,0.1,20,6,20,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,1,RCbssEff,1.16651,1
random-32-32-20,0.8,0.1,20,10,1,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,2,RCbssEff,0.84519,1
random-32-32-20,0.8,0.1,20,10,2,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,3,RCbssEff,1.29447,1
random-32-32-20,0.8,0.1,20,10,3,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,4,RCbssEff,0.7914,1
random-32-32-20,0.8,0.1,20,10,4,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,5,RCbssEff,0.75028,1
random-32-32-20,0.8,0.1,20,10,5,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,6,RCbssEff,0.78896,1
random-32-32-20,0.8,0.1,20,10,6,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,7,RCbssEff,1.04867,1
random-32-32-20,0.8,0.1,20,10,7,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,8,RCbssEff,0.92348,1
random-32-32-20,0.8,0.1,20,10,8,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,9,RCbssEff,0.69392,1
random-32-32-20,0.8,0.1,20,10,9,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,10,RCbssEff,0.80412,1
random-32-32-20,0.8,0.1,20,10,10,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,11,RCbssEff,0.7744,1
random-32-32-20,0.8,0.1,20,10,11,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,12,RCbssEff,0.80739,1
random-32-32-20,0.8,0.1,20,10,12,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,13,RCbssEff,1.15297,1
random-32-32-20,0.8,0.1,20,10,13,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,14,RCbssEff,0.81949,1
random-32-32-20,0.8,0.1,20,10,14,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,15,RCbssEff,0.75708,1
random-32-32-20,0.8,0.1,20,10,15,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,16,RCbssEff,0.82517,1
random-32-32-20,0.8,0.1,20,10,16,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,17,RCbssEff,0.7873,1
random-32-32-20,0.8,0.1,20,10,17,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,18,RCbssEff,0.82676,1
random-32-32-20,0.8,0.1,20,10,18,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,19,RCbssEff,1.02785,1
random-32-32-20,0.8,0.1,20,10,19,RCbssBase,,
random-32-32-20,0.8,0.1,20,10,20,RCbssEff,1.18824,1
random-32-32-20,0.8,0.1,20,10,20,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,1,RCbssEff,1.18456,1
random-32-32-20,0.8,0.1,20,16,1,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,2,RCbssEff,1.27784,1
random-32-32-20,0.8,0.1,20,16,2,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,3,RCbssEff,1.26881,1
random-32-32-20,0.8,0.1,20,16,3,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,4,RCbssEff,1.21893,1
random-32-32-20,0.8,0.1,20,16,4,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,5,RCbssEff,1.12231,1
random-32-32-20,0.8,0.1,20,16,5,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,6,RCbssEff,1.16989,1
random-32-32-20,0.8,0.1,20,16,6,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,7,RCbssEff,1.19474,1
random-32-32-20,0.8,0.1,20,16,7,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,8,RCbssEff,1.30255,1
random-32-32-20,0.8,0.1,20,16,8,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,9,RCbssEff,1.16985,1
random-32-32-20,0.8,0.1,20,16,9,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,10,RCbssEff,1.27246,1
random-32-32-20,0.8,0.1,20,16,10,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,11,RCbssEff,1.12617,1
random-32-32-20,0.8,0.1,20,16,11,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,12,RCbssEff,1.43369,1
random-32-32-20,0.8,0.1,20,16,12,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,13,RCbssEff,1.78458,1
random-32-32-20,0.8,0.1,20,16,13,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,14,RCbssEff,1.19402,1
random-32-32-20,0.8,0.1,20,16,14,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,15,RCbssEff,1.21553,1
random-32-32-20,0.8,0.1,20,16,15,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,16,RCbssEff,1.50002,1
random-32-32-20,0.8,0.1,20,16,16,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,17,RCbssEff,1.25077,1
random-32-32-20,0.8,0.1,20,16,17,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,18,RCbssEff,1.34907,1
random-32-32-20,0.8,0.1,20,16,18,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,19,RCbssEff,1.20865,1
random-32-32-20,0.8,0.1,20,16,19,RCbssBase,,
random-32-32-20,0.8,0.1,20,16,20,RCbssEff,1.2384,1
random-32-32-20,0.8,0.1,20,16,20,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,1,RCbssEff,1.4525,1
random-32-32-20,0.8,0.1,20,20,1,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,2,RCbssEff,1.64201,1
random-32-32-20,0.8,0.1,20,20,2,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,3,RCbssEff,1.4507,1
random-32-32-20,0.8,0.1,20,20,3,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,4,RCbssEff,1.54692,1
random-32-32-20,0.8,0.1,20,20,4,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,5,RCbssEff,1.47365,1
random-32-32-20,0.8,0.1,20,20,5,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,6,RCbssEff,1.54568,1
random-32-32-20,0.8,0.1,20,20,6,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,7,RCbssEff,3.47664,1
random-32-32-20,0.8,0.1,20,20,7,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,8,RCbssEff,1.93343,1
random-32-32-20,0.8,0.1,20,20,8,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,9,RCbssEff,1.49481,1
random-32-32-20,0.8,0.1,20,20,9,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,10,RCbssEff,1.47128,1
random-32-32-20,0.8,0.1,20,20,10,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,11,RCbssEff,1.38511,1
random-32-32-20,0.8,0.1,20,20,11,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,12,RCbssEff,1.5754,1
random-32-32-20,0.8,0.1,20,20,12,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,13,RCbssEff,1.46394,1
random-32-32-20,0.8,0.1,20,20,13,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,14,RCbssEff,1.63012,1
random-32-32-20,0.8,0.1,20,20,14,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,15,RCbssEff,1.58618,1
random-32-32-20,0.8,0.1,20,20,15,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,16,RCbssEff,1.50479,1
random-32-32-20,0.8,0.1,20,20,16,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,17,RCbssEff,2.96638,1
random-32-32-20,0.8,0.1,20,20,17,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,18,RCbssEff,1.54618,1
random-32-32-20,0.8,0.1,20,20,18,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,19,RCbssEff,1.36296,1
random-32-32-20,0.8,0.1,20,20,19,RCbssBase,,
random-32-32-20,0.8,0.1,20,20,20,RCbssEff,1.45237,1
random-32-32-20,0.8,0.1,20,20,20,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,1,RCbssEff,2.58998,1
random-32-32-20,0.8,0.1,20,30,1,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,2,RCbssEff,2.62182,1
random-32-32-20,0.8,0.1,20,30,2,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,3,RCbssEff,2.40777,1
random-32-32-20,0.8,0.1,20,30,3,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,4,RCbssEff,2.90305,1
random-32-32-20,0.8,0.1,20,30,4,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,5,RCbssEff,2.40494,1
random-32-32-20,0.8,0.1,20,30,5,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,6,RCbssEff,4.05853,1
random-32-32-20,0.8,0.1,20,30,6,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,7,RCbssEff,2.27442,1
random-32-32-20,0.8,0.1,20,30,7,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,8,RCbssEff,2.63315,1
random-32-32-20,0.8,0.1,20,30,8,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,9,RCbssEff,2.62264,1
random-32-32-20,0.8,0.1,20,30,9,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,10,RCbssEff,2.57696,1
random-32-32-20,0.8,0.1,20,30,10,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,11,RCbssEff,2.39801,1
random-32-32-20,0.8,0.1,20,30,11,RCbssBase,,
random-32-32-20,0.8,0.1,20,30,12,RCbssEff,2.52537,1
